time_sequence,contributor,grant,amount,flag
12261,e819e42e10,BrightID 🔆 Universal Proof of Uniqueness (Panvala League),0.95,0
12262,e819e42e10,Charged Particles - DeFi NFT - Interest-bearing Non-fungibles,0.95,0
12263,e819e42e10,Mooni - The easiest crypto off-ramp,0.95,0
12264,ff734df6f7,/r/ethstaker,0.95,0
12265,90a6636f53,DAI Para Principiantes,0.590932000005,0
12266,e819e42e10,WhalerDAO,0.95,0
12267,e819e42e10,Democracy Earth Foundation,0.95,0
12268,e819e42e10,clr.fund,0.95,0
12269,e819e42e10,"Mask Network(Maskbook) - The Portal to the New, Open Internet.",0.95,0
12270,e819e42e10,NFTfi,0.95,0
12271,e819e42e10,POAP (Proof of Attendance Protocol),0.95,0
12272,e819e42e10,The Commons Stack: Iteration 0,0.95,0
12273,066bba8c30,R&D in Rent-Free Public Financial Utilities,0.56138540000475,0
12274,ff734df6f7,Rekt- The dark web of DeFi journalism,0.95,0
12275,748ad33f5f,vfat.tools Yield Farming Calculators,0.95,0
12276,1b8d396ba7,Talking Crypto With Gabriel,10.0,0
12277,e05c98a337,Week in Ethereum News,0.0,0
12278,ff734df6f7,The Daily Ape,0.95,0
12279,0b75778055,The Commons Stack: Iteration 0,4.25,0
12280,0b75778055,WhalerDAO,4.25,0
12281,0b75778055,Rotki - The portfolio tracker and accounting tool that protects your privacy,4.25,0
12282,0b75778055,Ethereum on ARM,4.25,0
12283,0b75778055,Ethereum Magicians,4.25,0
12284,0b75778055,DeFi Dad DeFi Tutorials on YouTube and Twitter,4.25,0
12285,0b75778055,The MoonMath Manual to zk-SNARKs,4.25,0
12286,0b75778055,DeFi Arts Intelligencer,4.25,0
12287,0b75778055,Borderless Basic Income -- Decentralized UBI and Distributions,4.25,0
12288,1942bb48f9,Zapper.fi,47.5,0
12289,04cab15cd8,APY.Vision,11.227708000095,0
12290,0b75778055,clr.fund,4.25,0
12291,0b75778055,NFThub,4.25,0
12292,0b75778055,Coin Center is educating policy makers about public blockchains,4.25,0
12293,0b75778055,POAP (Proof of Attendance Protocol),4.25,0
12294,0b75778055,ArchiveNode.io - The Public Access Ethereum Archive Node,4.25,0
12295,0b75778055,Zero Knowledge Podcast,4.25,0
12296,0b75778055,The Marma J Foundation,4.25,0
12297,0b75778055,The Defiant,4.25,0
12298,0b75778055,Women Of Crypto Art,4.25,0
12299,ff734df6f7,Trust Graphic Novel & Motion Comic,0.95,0
12300,ff734df6f7,beaconcha.in - Open source Eth2 blockchain explorer,0.95,0
12301,04cab15cd8,NFThub,11.227708000095,0
12302,1e019a1869,DeFi Dad DeFi Tutorials on YouTube and Twitter,5.0,0
12303,ff734df6f7,Nethermind,1.0,0
12304,ff734df6f7,Web3API,1.0,0
12305,ff734df6f7,Developing the Certified Ethereum Professional Exam & Certification (non-profit),0.95,0
12306,01cafc9256,ETHPlanet,0.0505246860004275,0
12307,006767e047,Filecoin Miner Docs & Community Guides,0.0280692700002375,0
12308,f0eb21ee48,DeFiPedia,148.76713100125875,0
12309,4acfebecf2,DAppChaser,1.52,0
12310,b487594b97,ArchiveNode.io - The Public Access Ethereum Archive Node,0.95,0
12311,ff734df6f7,APY.Vision,5.6138540000475,0
12312,ff734df6f7,DAppChaser,3.3683124000285,0
12313,6725370fce,DAI Para Principiantes,0.95,0
12314,ff734df6f7,BrightID 🔆 Universal Proof of Uniqueness (Panvala League),3.3683124000285,0
12315,bad44a6e6a,APY.Vision,0.617523940005225,0
12316,6725370fce,DeFi LATAM,0.95,0
12317,377fe70944,Rekt- The dark web of DeFi journalism,0.95,0
12318,ff734df6f7,vfat.tools Yield Farming Calculators,23.400907200198,0
12319,f52b45ff97,""" Secret Garden "" —Crypto Art Exhibition for Children with Autism",0.04491083200038,0
12320,0dd491237c,DAI Para Principiantes,0.95,0
12321,6515db48c6,Web3API,1.9087103600161497,0
12322,ff734df6f7,Rekt- The dark web of DeFi journalism,1.0,0
12323,ff734df6f7,DeFi Dad DeFi Tutorials on YouTube and Twitter,1.0,0
12324,0dd491237c,DeFi LATAM,0.95,0
12325,ff734df6f7,Keep3r.live,1.0,0
12326,ff734df6f7,@antiprosynth | antiprosynthesis.eth ⟠ Twitter account activity,4.75,0
12327,2016edecd2,The Defiant,0.95,0
12328,2016edecd2,Finematics - DeFi Education,0.95,0
12329,2016edecd2,Umbra:  Privacy Preserving Stealth Payments,0.95,0
12330,2016edecd2,Web3API,0.95,0
12331,2016edecd2,Bankless,0.95,0
12332,cf0a143e15,Women Of Crypto Art,12.46275588010545,0
12333,ff734df6f7,Bankless,4.75,0
12334,0fb983af3c,Bankless,0.0168415620001425,0
12335,2016edecd2,DeFi Dad DeFi Tutorials on YouTube and Twitter,0.95,0
12336,2016edecd2,Talking Crypto With Gabriel,0.95,0
12337,2016edecd2,"Mask Network(Maskbook) - The Portal to the New, Open Internet.",0.95,0
12338,ff734df6f7,Pictosis: The Open Web for Digital Goods & Creative Economies,0.95,0
12339,ff734df6f7,Idena: The first Proof-of-Person blockchain,4.75,0
12340,1e1dffbc48,APY.Vision,140.3463500011875,0
12341,f0e49995a3,DeFi LATAM,0.95,0
12342,f9ab24c7dc,DAI Para Principiantes,0.590932000005,0
12343,f767fa2a27,Rekt- The dark web of DeFi journalism,4.75,0
12344,f767fa2a27,/r/ethstaker,4.75,0
12345,f767fa2a27,Ethereum Magicians,4.75,0
12346,f767fa2a27,ETH123.org,4.75,0
12347,f767fa2a27,Shanghai Advanced Tech Seminar,4.75,0
12348,f767fa2a27,EthHub - Ethereum Information Hub,4.75,0
12349,f767fa2a27,hardhat-deploy,4.75,0
12350,f767fa2a27,"EthereumDev.io | Free tutorials for learning Solidity, DeFi programming and more since 2017",4.75,0
12351,f767fa2a27,ETHPlanet,4.75,0
12352,f767fa2a27,The Ethereum 2.0 Annotated Specification,4.75,0
12353,f767fa2a27,WalletConnect,4.75,0
12354,ff734df6f7,Week in Ethereum News,0.95,0
12355,f767fa2a27,Developing the Certified Ethereum Professional Exam & Certification (non-profit),4.75,0
12356,f767fa2a27,Learn Crypto! Decentralize Awareness (by Usecripto),4.75,0
12357,f767fa2a27,KryptoAsia BUIDL HCMC,4.75,0
12358,f767fa2a27,Gwei.cz - CZ/SK DeFi/Ethereum Community,4.75,0
12359,f767fa2a27,Lighthouse: Ethereum 2.0 Client,4.75,0
12360,f767fa2a27,BUIDL Honduras,4.75,0
12361,f767fa2a27,Week in Ethereum News,4.75,0
12362,f767fa2a27,EthCC by Ethereum France (Panvala League),4.75,0
12363,f767fa2a27,Ethereum Staking Guides (Ubuntu),4.75,0
12364,f767fa2a27,Hardhat (formerly Buidler) by Nomic Labs,4.75,0
12365,f767fa2a27,Ethereum.cn,4.75,0
12366,f767fa2a27,HiBlock区块链社区 - hiblock community,4.75,0
12367,f767fa2a27,EthFans,4.75,0
12368,f767fa2a27,ArchiveNode.io - The Public Access Ethereum Archive Node,4.75,0
12369,f767fa2a27,"Ethereum Is Growing & So Are We! 200k Followers, 10M Views & 1000+ Episodes. We Cover All Aspects Of Ethereum!",4.75,0
12370,f767fa2a27,Rotki - The portfolio tracker and accounting tool that protects your privacy,4.75,0
12371,f767fa2a27,Circles UBI,4.75,0
12372,f767fa2a27,beaconcha.in - Open source Eth2 blockchain explorer,4.75,0
12373,f767fa2a27,Fiona Kobayashi - Software Engineer,4.75,0
12374,f767fa2a27,Ethereum on ARM,4.75,0
12375,f767fa2a27,OpenEthereum (Ex-Parity client),4.75,0
12376,f767fa2a27,ETH Colombia community growth 🇨🇴,4.75,0
12377,f767fa2a27,La Hora Cripto,4.75,0
12378,f767fa2a27,Ethereum for Farsi speaking population,4.75,0
12379,f767fa2a27,DeFi Italy - The backbone of the DeFi world in Italy,4.75,0
12380,f767fa2a27,Prysm by Prysmatic Labs,4.75,0
12381,f767fa2a27,Nimbus,4.75,0
12382,f767fa2a27,Reach Platform,4.75,0
12383,f767fa2a27,DAppNode  - Panvala League,4.75,0
12384,ff734df6f7,Commons Stack Community Fund - Panvala League,0.95,0
12385,ff734df6f7,Nimbus,0.95,0
12386,cd891e1ef5,DAppNode  - Panvala League,0.56138540000475,0
12387,ff734df6f7,Grassroots Economics CIC Support - Kenya & Beyond (!Panvala League!),0.95,0
12388,d3cc4411b6,NFTfi,0.020225396607352297,0
12389,f0d3354f1e,CREAM: Confidential Reliable Ethereum Anonymous Mixer,0.0280692700002375,0
12390,ff734df6f7,Grassroots Economics CIC Support - Kenya & Beyond (!Panvala League!),1.0,0
12391,b3055c7493,KERNEL Block II [Panvala League],5.5564276393825,0
12392,b3055c7493,FightPandemics⚛️,5.5564276393825,0
12393,b3055c7493,Charged Particles - DeFi NFT - Interest-bearing Non-fungibles,5.5564276393825,0
12394,b3055c7493,Catnip,5.5564276393825,0
12395,ff734df6f7,Ethereum Staking Guides (Ubuntu),0.95,0
12396,ba54bcdc5b,Bankless,1.0,0
12397,ba54bcdc5b,""" Secret Garden "" —Crypto Art Exhibition for Children with Autism",1.0,0
12398,ba54bcdc5b,DAppNode  - Panvala League,1.0,0
12399,ba54bcdc5b,Geo Web,1.0,0
12400,ba54bcdc5b,The Gitcoin Open Source Support Fund,1.0,0
12401,ba54bcdc5b,Token Terminal,1.0,0
12402,ba54bcdc5b,The Daily Gwei by Anthony Sassano (sassal0x),1.0,0
12403,ba54bcdc5b,LittleLoong,1.0,0
12404,ba54bcdc5b,Nethermind,1.0,0
12405,ba54bcdc5b,Prettier Solidity,1.0,0
12406,ba54bcdc5b,DAOSquare,1.0,0
12407,ba54bcdc5b,Week in Ethereum News,1.0,0
12408,ba54bcdc5b,Colorwav,1.0,0
12409,ba54bcdc5b,Gitcoin Developer Grant - Walid Mujahid وليد مجاهد,1.0,0
12410,ba54bcdc5b,/r/ethstaker,1.0,0
12411,ba54bcdc5b,Feel the yearn,1.0,0
12412,ba54bcdc5b,The Commons Stack: Iteration 0,1.0,0
12413,b3055c7493,Rekt- The dark web of DeFi journalism,5.5564276393825,0
12414,b3055c7493,CREAM: Confidential Reliable Ethereum Anonymous Mixer,5.5564276393825,0
12415,b3055c7493,Giveth 2.0,5.5564276393825,0
12416,ba54bcdc5b,Fuzzing @ Home - helping find bugs in ETH 2.0 clients,1.0,0
12417,ba54bcdc5b,Ethereum on ARM,1.0,0
12418,ba54bcdc5b,OpenEthereum (Ex-Parity client),1.0,0
12419,ba54bcdc5b,DeFi Dad DeFi Tutorials on YouTube and Twitter,1.0,0
12420,676cb17432,DeFi Dad DeFi Tutorials on YouTube and Twitter,9.5,0
12421,ba54bcdc5b,BeyondNFT,1.0,0
12422,c2769cb4d7,APY.Vision,47.50000000000001,0
12423,46971c18ad,APY.Vision,1.66692829181475,0
12424,ba54bcdc5b,Circles UBI,1.0,0
12425,ba54bcdc5b,Coin Center is educating policy makers about public blockchains,1.0,0
12426,ba54bcdc5b,Open Reviews: A Web2 to Web3 Replication Protocol (Panvala League),1.0,0
12427,ba54bcdc5b,Grassroots Economics CIC Support - Kenya & Beyond (!Panvala League!),1.0,0
12428,ba54bcdc5b,DAppChaser,1.0,0
12429,ba54bcdc5b,Prysm by Prysmatic Labs,1.0,0
12430,ba54bcdc5b,The MoonMath Manual to zk-SNARKs,1.0,0
12431,ba54bcdc5b,Charged Particles - DeFi NFT - Interest-bearing Non-fungibles,1.0,0
12432,ba54bcdc5b,BanklessFR & The Daily Gwei FR,1.0,0
12433,ba54bcdc5b,CREAM: Confidential Reliable Ethereum Anonymous Mixer,1.0,0
12434,ba54bcdc5b,DeFi Safety,1.0,0
12435,ba54bcdc5b,Rekt- The dark web of DeFi journalism,1.0,0
12436,ba54bcdc5b,@antiprosynth | antiprosynthesis.eth ⟠ Twitter account activity,1.0,0
12437,db597f64b1,"Mask Network(Maskbook) - The Portal to the New, Open Internet.",0.055564276393825,0
12438,ba54bcdc5b,WhalerDAO,1.0,0
12439,ba54bcdc5b,EtherDrops,1.0,0
12440,ba54bcdc5b,NFTfi,1.0,0
12441,ba54bcdc5b,Snapshot,1.0,0
12442,ba54bcdc5b,POAP (Proof of Attendance Protocol),1.0,0
12443,ba54bcdc5b,"ethers.js - Complete, Simple and Tiny",1.0,0
12444,ba54bcdc5b,LUKSO: The Blockchain For New Digital Lifestyle,1.0,0
12445,ba54bcdc5b,The Defiant,1.0,0
12446,ba54bcdc5b,BrightID 🔆 Universal Proof of Uniqueness (Panvala League),1.0,0
12447,ba54bcdc5b,EthHub - Ethereum Information Hub,1.0,0
12448,ff734df6f7,EthHub - Ethereum Information Hub,0.95,0
12449,9caa1e5b18,CryptoChica,0.95,0
12450,0f237ba1bb,Token Engineering Commons,620.5108132096016,0
12451,ff734df6f7,Ethereum Magicians,0.95,0
12452,ff734df6f7,kontext.app - Social Bookmarking on Filecoin & Ethereum,0.95,0
12453,0f237ba1bb,Commons Stack Community Fund - Panvala League,620.5108132096016,0
12454,034d863f12,Circles UBI,0.033338565836295,0
12455,ff734df6f7,Charged Particles - DeFi NFT - Interest-bearing Non-fungibles,0.95,0
12456,048fe6b29f,The Gitcoin Open Source Support Fund,2.77821381969125,0
12457,f13d27c16a,FightPandemics⚛️,18.863528721571885,0
12458,fe11c0f098,/r/ethstaker,0.95,0
12459,fe11c0f098,The Defiant,0.95,0
12460,fe11c0f098,LockEth,0.95,0
12461,fe11c0f098,BeyondNFT,0.95,0
12462,fe11c0f098,beaconcha.in - Open source Eth2 blockchain explorer,0.95,0
12463,247db0b65d,"Ethereum Is Growing & So Are We! 200k Followers, 10M Views & 1000+ Episodes. We Cover All Aspects Of Ethereum!",1.0212500000000002,0
12464,ff734df6f7,The Ethereum 2.0 Annotated Specification,0.95,0
12465,ff734df6f7,Buidl Guidl,0.95,0
12466,f13d27c16a,Grassroots Economics CIC Support - Kenya & Beyond (!Panvala League!),1.1789705450982428,0
12467,fe11c0f098,EthCC by Ethereum France (Panvala League),0.95,0
12468,fe11c0f098,NFTfi,0.95,0
12469,fe11c0f098,Gallerist by Collectorshub,0.95,0
12470,fe11c0f098,BanklessFR & The Daily Gwei FR,0.95,0
12471,fe11c0f098,"Mask Network(Maskbook) - The Portal to the New, Open Internet.",0.95,0
12472,4a465b1f57,DAO Internal Dispute Resolution Open Handbook by LexDAO (Panvala League),4.75,0
12473,4a465b1f57,The Commons Stack: Iteration 0,4.75,0
12474,4a465b1f57,cadCAD: Computer Aided Design for Complex Systems,4.75,0
12475,4a465b1f57,Llama - a hub for crypto community treasuries,4.75,0
12476,4a465b1f57,Giveth 2.0,4.75,0
12477,ff734df6f7,cadCAD: Computer Aided Design for Complex Systems,0.95,0
12478,84be6cd817,APY.Vision,1.3335426334518,0
12479,ff734df6f7,TokenEngineering Academy – Education for Web3 Crypto Economic System Designers,0.95,0
12480,f767fa2a27,@antiprosynth | antiprosynthesis.eth ⟠ Twitter account activity,4.75,0
12481,4a465b1f57,clr.fund,4.75,0
12482,4a465b1f57,Buidl Guidl,4.75,0
12483,4a465b1f57,Blockchain Education Network (BEN),4.75,0
12484,4a465b1f57,"✨ DFAME empowers communities to funnel their content, monetize it, and share it anywhere.",4.75,0
12485,4a465b1f57,Upala 🤖 Price-of-forgery digital identity (Panvala League),4.75,0
12486,4a465b1f57,Open Reviews: A Web2 to Web3 Replication Protocol (Panvala League),4.75,0
12487,34ed3458cc,DeFi Library,0.03889499347567749,0
12488,ff734df6f7,FightPandemics⚛️,0.95,0
12489,ff734df6f7,The Gitcoin Open Source Support Fund,0.95,0
12490,6f9201ae11,Coin Center is educating policy makers about public blockchains,47.50000000000001,0
12491,ff734df6f7,Nethermind,0.9501491263344074,0
12492,739c0dd111,NFTfi,0.0277821381969125,0
12493,6f9201ae11,defiprime.com,47.50000000000001,0
12494,ff734df6f7,clr.fund,0.95,0
12495,ff734df6f7,POAP (Proof of Attendance Protocol),0.95,0
12496,80bebc9698,DAI Para Principiantes,1.0450000000000002,0
12497,ff734df6f7,Shenanigan,1.055721251482675,0
12498,2a5cb12180,Monitoring Tool for Filecoin Miners,0.0166692829181475,0
12499,ff734df6f7,Women Of Crypto Art,0.95,0
12500,9328868c8a,cadCAD: Computer Aided Design for Complex Systems,0.55564276393825,0
12501,ff734df6f7,Talking Crypto With Gabriel,4.445142111506,0
12502,5b9905057d,Keep3r.live,2.9244355996749998,0
12503,ff734df6f7,DAI Para Principiantes,0.6667713167259,0
12504,67c15f0959,APY.Vision,0.5889813297745449,0
12505,7adc0d9054,Circles UBI,1.9,0
12506,7adc0d9054,Ethereum on ARM,4.75,0
12507,7adc0d9054,Nimbus,1.9,0
12508,7adc0d9054,The Ethereum 2.0 Annotated Specification,1.9,0
12509,7adc0d9054,ArchiveNode.io - The Public Access Ethereum Archive Node,1.9,0
12510,7adc0d9054,Lighthouse: Ethereum 2.0 Client,1.9,0
12511,7adc0d9054,EthHub - Ethereum Information Hub,1.9,0
12512,7adc0d9054,beaconcha.in - Open source Eth2 blockchain explorer,1.9,0
12513,3d2c8aa0c3,"Mask Network(Maskbook) - The Portal to the New, Open Internet.",0.055564276393825,0
12514,b7c8e39c4c,Fuzzing @ Home - helping find bugs in ETH 2.0 clients,0.0055564276393825,0
12515,171143b47c,Filecoin Video Guides by VoskCoin,0.95,0
12516,c297be1204,DAppNode  - Panvala League,0.03889499347567749,0
12517,215c79193b,FightPandemics⚛️,17.09507290392452,0
12518,215c79193b,TokenEngineering Academy – Education for Web3 Crypto Economic System Designers,0.5894852725491214,0
12519,5978cf0181,Rekt- The dark web of DeFi journalism,0.95,0
12520,ff734df6f7,Coin Center is educating policy makers about public blockchains,0.95,0
12521,215c79193b,Token Engineering Commons,1.1789705450982428,0
12522,215c79193b,Grassroots Economics CIC Support - Kenya & Beyond (!Panvala League!),1.1789705450982428,0
12523,ff734df6f7,APY.Vision,0.95,0
12524,1bd978a1da,ETHPlanet,0.5263984079415,0
12525,c9c6f2aeac,BBFT Podcast Show - Season3,1.0,0
12526,6cc96bfd72,ETH123.org,0.01722492568208575,0
12527,7d9525f745,The Ethereum 2.0 Annotated Specification,0.02222571055753,0
12528,ff734df6f7,EtherDrops,0.95,0
12529,a5e3ed4094,DeFi Study Club,0.09500000000000001,0
12530,b362c984e6,Snapshot,0.95,0
12531,ff734df6f7,DeFi Dad DeFi Tutorials on YouTube and Twitter,0.95,0
12532,ff734df6f7,DAppNode  - Panvala League,0.95,0
12533,616a39f7a0,Geo Web,7.01864543922,0
12534,84e47ff16e,R&D in Rent-Free Public Financial Utilities,0.0277821381969125,0
12535,ff734df6f7,BrightID 🔆 Universal Proof of Uniqueness (Panvala League),0.95,0
12536,18e8c755fa,DAppNode  - Panvala League,0.9723748368919374,0
12537,c21639e50a,DeFi Library,0.014113326204031551,0
12538,1105bb2003,Rotki - The portfolio tracker and accounting tool that protects your privacy,5.5564276393825,0
12539,1105bb2003,DAppNode  - Panvala League,5.5564276393825,0
12540,ff734df6f7,beaconcha.in - Open source Eth2 blockchain explorer,0.95,0
12541,ff734df6f7,EthHub - Ethereum Information Hub,0.95,0
12542,b8225290d9,cadCAD: Computer Aided Design for Complex Systems,0.0055564276393825,0
12543,eb7c188c35,Ethereum on ARM,0.04445142111506,0
12544,193695cc57,Bankless,0.6112070403320751,0
12545,d2c917290a,WhatIsOnchain?,0.031115994780542,0
12546,ff734df6f7,EthHub - Ethereum Information Hub,0.95,0
12547,0a0265f4e7,clr.fund,23.579410901964856,0
12548,0a0265f4e7,WhalerDAO,29.47426362745607,0
12549,b54ee42282,Rekt- The dark web of DeFi journalism,11.112855278765,0
12550,329fa5496b,WhalerDAO,1.9,0
12551,329fa5496b,The Daily Ape,1.9,0
12552,329fa5496b,"Ethereum Is Growing & So Are We! 200k Followers, 10M Views & 1000+ Episodes. We Cover All Aspects Of Ethereum!",1.9,0
12553,329fa5496b,Giveth 2.0,4.75,0
12554,329fa5496b,Democracy Earth Foundation,1.9,0
12555,329fa5496b,Kickback,1.9,0
12556,329fa5496b,Circles UBI,1.9,0
12557,329fa5496b,ETH Colombia community growth 🇨🇴,1.9,0
12558,329fa5496b,Liquidity Vision,1.9,0
12559,329fa5496b,Women Of Crypto Art,4.75,0
12560,0a0265f4e7,The Commons Stack: Iteration 0,5.894852725491214,0
12561,329fa5496b,DeFi Safety,1.9,0
12562,329fa5496b,Bankless,1.9,0
12563,329fa5496b,THE Sustainers of SustainWeb3 🌱,1.9,0
12564,329fa5496b,Rare Birds   ,0.95,0
12565,329fa5496b,Buidl Guidl,4.75,0
12566,329fa5496b,"✨ DFAME empowers communities to funnel their content, monetize it, and share it anywhere.",1.9,0
12567,329fa5496b,Rekt- The dark web of DeFi journalism,0.95,0
12568,329fa5496b,BUIDL Honduras,0.95,0
12569,329fa5496b,Nifty Ink,1.9,0
12570,329fa5496b,The Marma J Foundation,1.9,0
12571,ff734df6f7,POAP (Proof of Attendance Protocol),0.95,0
12572,329fa5496b,ZeroAlpha - EFFICIENT ART MARKET,1.9,0
12573,329fa5496b,Gelato - An automation protocol for Ethereum,0.95,0
12574,329fa5496b,MetaSpace (Panvala League),2.947426362745607,0
12575,329fa5496b,CryptoFees.info,0.95,0
12576,329fa5496b,DEPO DAO (Decentralized Politics DAO) - Panvala League,2.947426362745607,0
12577,329fa5496b,MetaCartel Community Awards (Panvala League) 🛡,2.947426362745607,0
12578,ee01308aad,cadCAD: Computer Aided Design for Complex Systems,0.0055564276393825,0
12579,329fa5496b,BeyondNFT,4.75,0
12580,329fa5496b,KERNEL Block II [Panvala League],8.842279088236822,0
12581,329fa5496b,Keep3r.live,1.9,0
12582,329fa5496b,DeFi LATAM,1.9,0
12583,329fa5496b,ETH Memes Twitter,1.9,0
12584,329fa5496b,dao2 -value media · DAO · NFT · DeFi,4.75,0
12585,329fa5496b,NFThub,4.75,0
12586,329fa5496b,StablePay🙏🙏🏻,1.9,0
12587,329fa5496b,Strain NFT,1.9,0
12588,329fa5496b,clr.fund,1.9,0
12589,329fa5496b,I Want My NFT | The Documentary,1.9,0
12590,329fa5496b,Rotki - The portfolio tracker and accounting tool that protects your privacy,1.9,0
12591,329fa5496b,Snapshot,1.9,0
12592,329fa5496b,Pine Finance (ex UniswapEX v2),1.9,0
12593,329fa5496b,CryptoGift,1.9,0
12594,329fa5496b,/r/ethstaker,0.95,0
12595,329fa5496b,FightPandemics⚛️,4.75,0
12596,329fa5496b,Chris Blec,0.95,0
12597,329fa5496b,The Giving Block - Making Crypto Donations Easy,1.9,0
12598,329fa5496b,Token Engineering Commons,2.947426362745607,0
12599,329fa5496b,Web3Bridge,0.95,0
12600,329fa5496b,Prysm by Prysmatic Labs,0.95,0
12601,329fa5496b,Minerva Wallet (lab10 collective - Panvala League),2.947426362745607,0
12602,329fa5496b,DeFi777,1.9,0
12603,329fa5496b,ETHPlanet,0.95,0
12604,329fa5496b,Hashing It Out's Community Fund  (Panvala League),2.947426362745607,0
12605,329fa5496b,EthGrounds,0.95,0
12606,45483fc03f,FightPandemics⚛️,0.006667713167259001,0
12607,9f243d5216,Grassroots Economics CIC Support - Kenya & Beyond (!Panvala League!),0.033338565836295,0
12608,ff734df6f7,Rekt- The dark web of DeFi journalism,0.95,0
12609,8098727d69,vfat.tools Yield Farming Calculators,30.560352016603748,0
12610,ff734df6f7,Ethereum Staking Guides (Ubuntu),0.95,0
12611,44b59636a7,Prysm by Prysmatic Labs,0.0277821381969125,0
12612,c664a80f47,Bankless,0.95,0
12613,3cfc510668,OpenEthereum (Ex-Parity client),2.77821381969125,0
12614,59462b7ffc,cadCAD: Computer Aided Design for Complex Systems,0.00055564276393825,0
12615,9ae043406d,R&D in Rent-Free Public Financial Utilities,0.01055721251482675,0
12616,ff734df6f7,Snapshot,0.95,0
12617,9ecfc06db2,Lighthouse: Ethereum 2.0 Client,4.75,0
12618,504bd21aba,DAI Para Principiantes,0.95,0
12619,ff734df6f7,Lighthouse: Ethereum 2.0 Client,0.95,0
12620,1b9ccab482,Prysm by Prysmatic Labs,5.5564276393825,0
12621,f071342bbc,Crypt0's News YouTube,0.95,0
12622,ff734df6f7,clr.fund,0.95,0
12623,ac252cebb3,BUIDL Honduras,0.4445142111506,0
12624,ff734df6f7,/r/ethstaker,0.95,0
12625,27d0ea2f34,Bankless,0.95,0
12626,ff734df6f7,Rotki - The portfolio tracker and accounting tool that protects your privacy,0.95,0
12627,89ad33222c,Circles UBI,0.008167948629892275,0
12628,7b447be734,"Mask Network(Maskbook) - The Portal to the New, Open Internet.",0.055564276393825,0
12629,b848cf5ce5,Filecoin Video Guides by VoskCoin,0.02222571055753,0
12630,9ecfc06db2,Lighthouse: Ethereum 2.0 Client,95.00000000000001,0
12631,ff734df6f7,The Defiant,0.95,0
12632,ac40a45219,TokenEngineering Academy – Education for Web3 Crypto Economic System Designers,8.55,0
12633,ac40a45219,A Hitchhiker's Guide to Token Engineering,4.75,0
12634,381020e98e,Vyper.fun | CryptoZombies+Ethernaut for Vyper,0.009584837677934811,0
12635,6a456b9e06,Token Gallery,28.500000000000004,0
12636,ac40a45219,Pictosis: The Open Web for Digital Goods & Creative Economies,0.95,0
12637,ff734df6f7,Ethereum on ARM,0.95,0
12638,7214652f83,ArchiveNode.io - The Public Access Ethereum Archive Node,0.9943081038895,0
12639,48114e8427,R&D in Rent-Free Public Financial Utilities,0.0166692829181475,0
12640,ff734df6f7,OpenEthereum (Ex-Parity client),0.95,0
12641,d5f1cae083,Buidl Guidl,0.95,0
12642,ff734df6f7,WalletConnect,0.95,0
12643,ff734df6f7,TokenBrice: Evangelizing DeFi in FR & EN,3.8,0
12644,eb2abfb291,The Ethereum 2.0 Annotated Specification,1.0,0
12645,25665e7678,DeFi LATAM,1.1112855278765,0
12646,34e3d7397c,The Defiant,11.112855278765,0
12647,ff734df6f7,Prysm by Prysmatic Labs,0.95,0
12648,f1a5c1b5ce,"Mask Network(Maskbook) - The Portal to the New, Open Internet.",0.055564276393825,0
12649,eb2abfb291,Vyper.fun | CryptoZombies+Ethernaut for Vyper,1.0,0
12650,ddcfadad0c,EtherDrops,0.019447496737838747,0
12651,23031ab33d,DAppChaser,0.03889499347567749,0
12652,ff734df6f7,Nimbus,0.95,0
12653,b4f8442eb6,The Daily Gwei by Anthony Sassano (sassal0x),0.277821381969125,0
12654,6a39c1416e,Bankless,11.112855278765,0
12655,cb2975cebf,ETHPlanet,0.55564276393825,0
12656,6badd200e5,DAppNode  - Panvala League,11.697742398699999,0
12657,ff734df6f7,ArchiveNode.io - The Public Access Ethereum Archive Node,0.95,0
12658,87c3f4d1df,Ceazors Snack Sandwich,11.112855278765,0
12659,2a854d9749,"Mask Network(Maskbook) - The Portal to the New, Open Internet.",0.055564276393825,0
12660,0316f51c86,Bankless,4.094209839545,0
12661,e4ca134207,APY.Vision,11.112855278765,0
12662,f7b3d0ad39,Hardhat (formerly Buidler) by Nomic Labs,0.024448281613283,0
12663,32dd9900b6,BUIDL Honduras,0.0055564276393825,0
12664,c764a73200,Cryptocurrency Jobs,0.55564276393825,0
12665,6a58c81ae3,ArchiveNode.io - The Public Access Ethereum Archive Node,0.277821381969125,0
12666,ff734df6f7,Week in Ethereum News,0.9943081038895,0
12667,260a559ecd,vfat.tools Yield Farming Calculators,5.5564276393825,0
12668,da94b63873,Fuzzing @ Home - helping find bugs in ETH 2.0 clients,11.697742398699999,0
12669,d368ad8440,Bankless,0.9807021000000001,0
12670,7cf5be3f80,CryptoChica,1.1112855278765,0
12671,b77ca6bd62,Grassroots Economics CIC Support - Kenya & Beyond (!Panvala League!),11.697742398699999,0
12672,06059554fd,cadCAD: Computer Aided Design for Complex Systems,0.95,0
12673,23b71ec88c,The Ethereum 2.0 Annotated Specification,0.033338565836295,0
12674,418e0b7622,Prysm by Prysmatic Labs,11.697742398699999,0
12675,b7fae1ee98,vfat.tools Yield Farming Calculators,0.55564276393825,0
